(480, 381)
(480, 386)
(480, 389)
(479, 392)
(479, 395)
(479, 395)
(479, 397)
(479, 398)
(482, 402)
(484, 404)
(484, 406)
(485, 407)
(487, 409)
(485, 413)
(485, 416)
(485, 419)
(485, 424)
(486, 428)
(486, 434)
(486, 438)
(489, 442)
(490, 445)
(490, 449)
(490, 454)
(491, 456)
(491, 458)
(491, 463)
(492, 465)
(492, 467)
(492, 471)
(495, 473)
(499, 479)
(500, 482)
(504, 485)
(507, 486)
(516, 490)
(521, 493)
(527, 493)
(535, 495)
(541, 494)
(546, 494)
(551, 494)
(557, 490)
(564, 490)
(569, 489)
(572, 487)
(577, 485)
(582, 481)
(585, 477)
(591, 474)
(598, 470)
(602, 467)
(606, 466)
(612, 463)
(617, 460)
(620, 459)
(626, 455)
(630, 453)
(632, 451)
(636, 447)
(641, 444)
(647, 442)
(654, 439)
(658, 437)
(663, 433)
(665, 430)
(667, 426)
(671, 422)
(672, 416)
(675, 414)
(678, 411)
(679, 407)
(680, 403)
(682, 400)
(683, 396)
(683, 391)
(683, 387)
(684, 383)
(686, 379)
(684, 370)
(685, 364)
(689, 355)
(683, 355)
(683, 349)
(681, 339)
(681, 334)
(682, 327)
(683, 321)
(683, 313)
(683, 307)
(684, 301)
(684, 297)
(685, 294)
(687, 290)
(689, 285)
(691, 283)
(693, 280)
(695, 276)
(697, 274)
(698, 271)
(700, 269)
(703, 266)
(707, 264)
(710, 262)
(714, 259)
(717, 258)
(717, 257)
(719, 257)
(721, 256)
(723, 256)
(725, 256)
(725, 256)
(728, 256)
(731, 258)
(733, 259)
(734, 261)
(735, 261)
(736, 259)
(736, 258)
(736, 255)
(736, 250)
(736, 244)
(736, 241)
(736, 237)
(736, 232)
(736, 228)
(736, 225)
(736, 222)
(736, 218)
(737, 215)
(737, 212)
(737, 209)
(738, 204)
(739, 200)
(740, 197)
(740, 196)
(741, 193)
(741, 188)
(741, 185)
(741, 182)
(741, 177)
(741, 173)
(741, 168)
(740, 163)
(739, 161)
(738, 159)
(737, 156)
(733, 151)
(731, 149)
(729, 146)
(722, 141)
(717, 138)
(715, 138)
(713, 137)
(707, 135)
(705, 134)
(706, 130)
(709, 126)
(708, 118)
(705, 108)
(703, 101)
(702, 98)
(699, 96)
(697, 97)
(697, 99)
(697, 104)
(701, 108)
(704, 112)
(706, 121)
(702, 124)
(703, 131)
(703, 125)
(702, 121)
(698, 118)
(695, 115)
(694, 110)
(694, 107)
(691, 103)
(689, 99)
(688, 95)
(684, 91)
(683, 90)
(679, 86)
(676, 85)
(674, 81)
(672, 79)
(670, 77)
(674, 83)
(676, 87)
(678, 90)
(680, 94)
(684, 99)
(685, 102)
(687, 105)
(686, 106)
(684, 106)
(681, 102)
(678, 97)
(677, 94)
(671, 89)
(669, 86)
(667, 82)
(665, 78)
(662, 74)
(661, 72)
(656, 69)
(653, 67)
(651, 67)
(651, 67)
(651, 67)
(654, 68)
(656, 73)
(659, 75)
(662, 77)
(663, 81)
(666, 85)
(670, 90)
(672, 94)
(676, 100)
(678, 104)
(679, 109)
(677, 103)
(674, 99)
(674, 99)
(669, 94)
(665, 91)
(662, 87)
(658, 81)
(653, 78)
(650, 74)
