(575, 271)
(575, 273)
(574, 273)
(574, 275)
(574, 277)
(574, 279)
(574, 279)
(574, 280)
(575, 281)
(575, 281)
(575, 283)
(576, 284)
(576, 284)
(577, 286)
(579, 287)
(579, 287)
(581, 287)
(583, 287)
(584, 287)
(586, 286)
(587, 285)
(587, 285)
(588, 285)
(589, 284)
(590, 283)
(591, 282)
(591, 279)
(591, 279)
(591, 279)
(591, 279)
(591, 278)
(592, 275)
(592, 275)
(592, 274)
(592, 274)
(592, 273)
(592, 273)
(592, 273)
(591, 273)
(591, 273)
(590, 273)
(589, 273)
(588, 273)
(586, 272)
(584, 272)
(583, 272)
(581, 272)
(580, 272)
(579, 272)
(577, 272)
(577, 272)
(577, 272)
(575, 272)
(574, 273)
(574, 274)
(574, 274)
(574, 275)
(574, 276)
