(511, 187)
(486, 172)
(491, 171)
(495, 171)
(503, 171)
(508, 172)
(513, 172)
(518, 172)
(520, 172)
(523, 173)
(524, 173)
(523, 176)
(520, 178)
(517, 181)
(513, 184)
(510, 187)
(507, 189)
(504, 191)
(501, 194)
(499, 196)
(496, 198)
(495, 201)
(493, 204)
(491, 207)
(490, 211)
(488, 214)
(487, 218)
(485, 221)
(483, 226)
(483, 229)
(482, 234)
(481, 239)
(482, 242)
(486, 245)
(488, 249)
(489, 251)
(491, 253)
(493, 256)
(496, 261)
(498, 264)
(501, 266)
(505, 267)
(508, 267)
(511, 264)
(513, 260)
(515, 257)
(516, 255)
(517, 252)
(517, 257)
(517, 260)
(516, 264)
(515, 270)
(513, 275)
(513, 280)
(513, 288)
(513, 292)
(511, 298)
(509, 301)
(506, 306)
(499, 316)
(495, 324)
(493, 328)
(488, 334)
(485, 339)
(483, 347)
(483, 353)
(484, 360)
(487, 374)
(486, 379)
(482, 383)
(481, 385)
(481, 384)
(481, 380)
(480, 377)
(480, 373)
(479, 368)
(479, 365)
(479, 360)
(478, 357)
(477, 354)
(474, 348)
(474, 343)
(474, 337)
(474, 334)
(474, 328)
(477, 322)
(481, 317)
(483, 315)
(486, 313)
(488, 312)
(494, 309)
(498, 306)
(500, 304)
(501, 299)
(502, 294)
(503, 289)
(503, 283)
(499, 277)
(496, 275)
(492, 272)
(487, 269)
(481, 267)
(476, 264)
(471, 262)
(468, 261)
(468, 255)
(467, 248)
(467, 244)
(468, 240)
(468, 237)
(468, 232)
(468, 226)
(468, 222)
(470, 216)
(471, 211)
(472, 206)
(474, 202)
(475, 199)
(476, 196)
(479, 191)
(481, 186)
(484, 180)
(486, 178)
(488, 177)
(493, 175)
(494, 175)
(499, 175)
(502, 178)
(504, 182)
(506, 185)
(503, 190)
(502, 192)
(502, 194)
(499, 198)
(498, 200)
(496, 203)
(494, 206)
(492, 209)
(488, 211)
