(470, 294)
(473, 294)
(473, 295)
(475, 296)
(477, 297)
(478, 298)
(480, 298)
(482, 298)
(485, 298)
(487, 298)
(489, 298)
(491, 298)
(493, 298)
(495, 298)
(497, 298)
(499, 298)
(500, 298)
(504, 298)
(504, 298)
(506, 298)
(508, 296)
(510, 295)
(510, 294)
(510, 294)
(510, 292)
(510, 292)
(510, 291)
(510, 290)
(510, 290)
(510, 290)
(509, 289)
(507, 289)
(507, 289)
(505, 287)
(504, 287)
(504, 287)
(504, 287)
(501, 286)
(499, 284)
(497, 284)
(495, 284)
(495, 284)
(492, 284)
(490, 284)
(485, 283)
(485, 283)
(484, 283)
(484, 283)
(483, 283)
(481, 284)
(480, 286)
(479, 286)
(478, 287)
(477, 288)
(477, 288)
(474, 290)
(473, 292)
(473, 292)
(471, 292)
(471, 292)
(471, 292)
(471, 294)
(471, 294)
(473, 297)
(473, 297)
(473, 297)
(474, 297)
(476, 297)
(476, 297)
(478, 298)
(479, 298)
(482, 299)
(482, 299)
(482, 299)
(485, 299)
(485, 299)
